segregation_id,date,user_id,material_type,processed_qty,remaining_qty,status
1568,2023-08-13 00:00:00,15,Paper,378.272,94.568,Pending
1569,2023-12-16 00:00:00,15,Glass,141.984,35.496,Completed
1570,2023-06-12 00:00:00,43,Plastic,93.416,23.354,Completed
1571,2024-03-13 00:00:00,24,Glass,84,21,Pending
1572,2023-05-02 00:00:00,59,Paper,363.104,90.776,Rejected
1573,2023-01-08 00:00:00,33,Organic,266.256,66.564,Pending
1574,2023-01-13 00:00:00,60,Plastic,194.672,48.668,Completed
1575,2023-10-24 00:00:00,92,Glass,235.056,58.764,Completed
1576,2023-10-17 00:00:00,23,Paper,54.208,13.552,Completed
1577,2023-10-31 00:00:00,47,Metal,287.984,71.996,Completed
1578,2024-02-06 00:00:00,82,Paper,372.344,93.086,Completed
1579,2023-08-15 00:00:00,27,Plastic,260.688,65.172,Rejected
1580,2023-04-30 00:00:00,27,Plastic,236.592,59.148,Rejected
1581,2023-09-03 00:00:00,38,Metal,93.88,23.47,Pending
1582,2024-02-07 00:00:00,80,Glass,30.72,7.68,Pending
1583,2023-01-29 00:00:00,57,Plastic,247.992,61.998,Rejected
1584,2024-02-06 00:00:00,10,Metal,375.128,93.782,Pending
1585,2023-08-18 00:00:00,84,Metal,101.656,25.414,Pending
1586,2023-05-04 00:00:00,38,Plastic,195.736,48.934,Rejected
1587,2023-08-31 00:00:00,82,Plastic,348.384,87.096,Completed
1588,2024-01-26 00:00:00,31,Paper,368.224,92.056,Pending
1589,2023-07-09 00:00:00,70,Organic,200.072,50.018,Rejected
1590,2024-01-08 00:00:00,65,Glass,255.12,63.78,Pending
1591,2024-03-25 00:00:00,16,Paper,364.392,91.098,Pending
1592,2024-03-07 00:00:00,72,Glass,309.184,77.296,Completed
1593,2024-03-11 00:00:00,65,Glass,110.816,27.704,Rejected
1594,2023-01-12 00:00:00,57,Paper,11.344,2.836,Rejected
1595,2023-04-12 00:00:00,47,Paper,121.584,30.396,Rejected
1596,2023-08-22 00:00:00,73,Plastic,110.096,27.524,Rejected
1597,2023-02-07 00:00:00,32,Glass,162.008,40.502,Completed
1598,2023-12-27 00:00:00,50,Organic,100.736,25.184,Completed
1599,2023-01-03 00:00:00,31,Paper,303.576,75.894,Pending
1600,2023-06-19 00:00:00,60,Plastic,286.312,71.578,Pending
1601,2023-10-27 00:00:00,58,Organic,38.128,9.532,Rejected
1602,2023-05-20 00:00:00,17,Metal,33.728,8.432,Completed
1603,2023-05-21 00:00:00,99,Glass,338.192,84.548,Pending
1604,2023-05-02 00:00:00,24,Plastic,150.928,37.732,Rejected
1605,2024-02-01 00:00:00,10,Metal,226.456,56.614,Pending
1606,2023-01-10 00:00:00,86,Paper,110.088,27.522,Pending
1607,2023-03-29 00:00:00,62,Metal,174.848,43.712,Pending
1608,2023-04-17 00:00:00,2,Glass,207.936,51.984,Completed
1609,2023-02-23 00:00:00,59,Glass,169.192,42.298,Completed
1610,2023-01-06 00:00:00,8,Glass,225.472,56.368,Rejected
1611,2023-01-19 00:00:00,91,Organic,93.232,23.308,Completed
1612,2024-02-26 00:00:00,41,Plastic,93.576,23.394,Completed
1613,2023-07-04 00:00:00,84,Paper,323.376,80.844,Rejected
1614,2023-08-11 00:00:00,75,Organic,110.192,27.548,Pending
1615,2023-09-11 00:00:00,32,Plastic,266.208,66.552,Pending
1616,2023-08-14 00:00:00,56,Metal,44.536,11.134,Pending
1617,2024-01-25 00:00:00,62,Plastic,234.336,58.584,Rejected
1618,2023-05-20 00:00:00,25,Plastic,326.936,81.734,Pending
1619,2023-08-21 00:00:00,3,Organic,248.272,62.068,Rejected
1620,2023-03-05 00:00:00,62,Metal,336.928,84.232,Completed
1621,2023-11-21 00:00:00,87,Plastic,86.232,21.558,Completed
1622,2023-10-08 00:00:00,53,Plastic,67.304,16.826,Completed
1623,2023-01-27 00:00:00,37,Glass,284.704,71.176,Completed
1624,2023-09-06 00:00:00,91,Metal,284.2,71.05,Completed
1625,2023-12-04 00:00:00,90,Glass,130.528,32.632,Pending
1626,2023-04-27 00:00:00,56,Organic,18.2,4.55,Rejected
1627,2024-03-11 00:00:00,65,Organic,62.856,15.714,Pending
1628,2023-06-18 00:00:00,17,Plastic,65.904,16.476,Completed
1629,2023-10-07 00:00:00,53,Organic,91.232,22.808,Completed
1630,2024-03-17 00:00:00,48,Paper,343.928,85.982,Rejected
1631,2024-03-16 00:00:00,43,Glass,295.928,73.982,Rejected
1632,2023-11-10 00:00:00,82,Glass,59.528,14.882,Completed
1633,2023-03-17 00:00:00,28,Paper,237.96,59.49,Pending
1634,2024-03-10 00:00:00,15,Paper,324.68,81.17,Completed
1635,2023-03-17 00:00:00,48,Glass,37.704,9.426,Pending
1636,2023-05-26 00:00:00,77,Paper,171.744,42.936,Rejected
1637,2023-09-24 00:00:00,44,Organic,158.76,39.69,Pending
1638,2023-10-20 00:00:00,57,Paper,146.16,36.54,Pending
1639,2023-12-28 00:00:00,17,Paper,190.688,47.672,Pending
1640,2024-02-27 00:00:00,32,Paper,175.72,43.93,Rejected
1641,2023-04-14 00:00:00,76,Paper,119.448,29.862,Completed
1642,2023-02-20 00:00:00,61,Plastic,167.848,41.962,Rejected
1643,2023-04-28 00:00:00,47,Organic,102.264,25.566,Pending
1644,2023-12-12 00:00:00,39,Plastic,194.872,48.718,Completed
1645,2023-01-25 00:00:00,96,Organic,81.24,20.31,Completed
1646,2023-12-01 00:00:00,76,Paper,121.128,30.282,Rejected
1647,2023-03-25 00:00:00,80,Glass,309.64,77.41,Rejected
1648,2023-12-15 00:00:00,59,Glass,239.4,59.85,Pending
1649,2023-03-16 00:00:00,72,Glass,158.592,39.648,Pending
1650,2023-02-01 00:00:00,31,Paper,39.584,9.896,Pending
1651,2023-08-29 00:00:00,60,Metal,156.584,39.146,Rejected
1652,2023-09-15 00:00:00,26,Glass,309.784,77.446,Pending
1653,2023-11-22 00:00:00,48,Metal,307.208,76.802,Rejected
1654,2023-02-25 00:00:00,76,Plastic,185.832,46.458,Rejected
1655,2023-07-24 00:00:00,15,Paper,63.664,15.916,Completed
1656,2023-03-18 00:00:00,56,Organic,109.864,27.466,Rejected
1657,2023-03-26 00:00:00,34,Glass,204.776,51.194,Pending
1658,2023-05-07 00:00:00,6,Organic,225.504,56.376,Rejected
1659,2023-09-12 00:00:00,27,Metal,327.56,81.89,Rejected
1660,2023-01-08 00:00:00,65,Paper,106.472,26.618,Pending
1661,2023-10-13 00:00:00,99,Organic,240.184,60.046,Pending
1662,2023-06-30 00:00:00,2,Glass,27.384,6.846,Rejected
1663,2023-11-04 00:00:00,37,Glass,18.96,4.74,Completed
1664,2023-11-15 00:00:00,43,Organic,41.608,10.402,Completed
1665,2023-10-20 00:00:00,81,Metal,245.08,61.27,Completed
1666,2023-12-31 00:00:00,69,Plastic,123.096,30.774,Rejected
1667,2023-12-30 00:00:00,83,Metal,226.84,56.71,Rejected
1668,2024-02-06 00:00:00,73,Organic,60.016,15.004,Rejected
1669,2023-02-15 00:00:00,16,Metal,371.696,92.924,Completed
1670,2023-03-19 00:00:00,53,Organic,230.888,57.722,Pending
1671,2024-03-15 00:00:00,26,Paper,120.952,30.238,Rejected
1672,2023-03-15 00:00:00,51,Glass,396.584,99.146,Pending
1673,2023-11-27 00:00:00,77,Glass,232.384,58.096,Pending
1674,2024-03-19 00:00:00,31,Plastic,246.344,61.586,Rejected
1675,2023-10-13 00:00:00,100,Plastic,116.64,29.16,Completed
1676,2024-01-26 00:00:00,45,Organic,264.776,66.194,Rejected
1677,2023-08-11 00:00:00,56,Glass,355.456,88.864,Pending
1678,2023-02-24 00:00:00,11,Plastic,117.2,29.3,Pending
1679,2023-04-24 00:00:00,82,Organic,40.632,10.158,Rejected
1680,2023-01-20 00:00:00,37,Paper,103.376,25.844,Pending
1681,2024-03-03 00:00:00,64,Organic,271.128,67.782,Pending
1682,2023-12-15 00:00:00,94,Plastic,344.544,86.136,Rejected
1683,2023-06-08 00:00:00,97,Organic,178.456,44.614,Rejected
1684,2023-05-26 00:00:00,9,Metal,29.152,7.288,Rejected
1685,2023-08-22 00:00:00,36,Paper,253.736,63.434,Rejected
1686,2023-12-14 00:00:00,87,Metal,304.608,76.152,Completed
1687,2023-10-21 00:00:00,70,Plastic,236.776,59.194,Rejected
1688,2023-05-04 00:00:00,84,Organic,98.432,24.608,Pending
1689,2024-03-19 00:00:00,57,Paper,261.248,65.312,Rejected
1690,2024-02-17 00:00:00,61,Paper,114.968,28.742,Rejected
1691,2023-02-12 00:00:00,75,Glass,271,67.75,Rejected
1692,2023-06-07 00:00:00,88,Plastic,27.712,6.928,Completed
1693,2024-01-25 00:00:00,56,Organic,229.48,57.37,Pending
1694,2023-06-07 00:00:00,16,Organic,174.024,43.506,Completed
1695,2023-10-10 00:00:00,92,Paper,366.352,91.588,Rejected
1696,2023-11-02 00:00:00,7,Glass,387.232,96.808,Completed
1697,2023-01-22 00:00:00,34,Plastic,340.344,85.086,Pending
1698,2023-12-13 00:00:00,57,Metal,337.504,84.376,Completed
1699,2024-03-15 00:00:00,12,Paper,336.168,84.042,Rejected
1700,2023-12-26 00:00:00,92,Metal,73.224,18.306,Rejected
1701,2023-05-04 00:00:00,43,Glass,36.808,9.202,Completed
1702,2024-01-20 00:00:00,75,Metal,295.368,73.842,Completed
1703,2023-04-10 00:00:00,25,Glass,271.816,67.954,Completed
1704,2023-10-20 00:00:00,97,Metal,154.88,38.72,Rejected
1705,2023-04-14 00:00:00,51,Glass,382.864,95.716,Pending
1706,2024-03-05 00:00:00,91,Organic,355.248,88.812,Completed
1707,2023-08-03 00:00:00,78,Metal,139.824,34.956,Rejected
1708,2023-05-23 00:00:00,51,Organic,246.2,61.55,Rejected
1709,2023-07-16 00:00:00,23,Organic,262.744,65.686,Completed
1710,2023-03-20 00:00:00,23,Metal,56.288,14.072,Completed
1711,2023-05-12 00:00:00,41,Metal,282.856,70.714,Completed
1712,2023-05-19 00:00:00,62,Organic,27.552,6.888,Completed
1713,2023-05-27 00:00:00,36,Plastic,68.224,17.056,Pending
1714,2023-06-28 00:00:00,89,Glass,262.528,65.632,Pending
1715,2023-04-22 00:00:00,33,Metal,340.288,85.072,Pending
1716,2023-03-26 00:00:00,53,Metal,108,27,Pending
1717,2024-02-24 00:00:00,55,Organic,220.792,55.198,Rejected
1718,2023-01-29 00:00:00,92,Plastic,151.624,37.906,Completed
1719,2023-01-09 00:00:00,1,Metal,43.36,10.84,Pending
1720,2023-02-25 00:00:00,79,Metal,151.552,37.888,Pending
1721,2023-09-30 00:00:00,39,Plastic,294.208,73.552,Pending
1722,2023-10-09 00:00:00,75,Paper,231.184,57.796,Rejected
1723,2023-02-07 00:00:00,47,Glass,111.68,27.92,Pending
1724,2023-05-08 00:00:00,31,Organic,99.88,24.97,Completed
1725,2023-10-02 00:00:00,63,Glass,221.136,55.284,Rejected
1726,2023-06-19 00:00:00,80,Organic,120.864,30.216,Completed
1727,2024-01-30 00:00:00,87,Paper,204.392,51.098,Pending
1728,2024-03-19 00:00:00,39,Glass,321.96,80.49,Rejected
1729,2023-01-06 00:00:00,78,Paper,41.024,10.256,Completed
1730,2023-01-14 00:00:00,56,Paper,50.624,12.656,Completed
1731,2023-02-10 00:00:00,10,Plastic,163.048,40.762,Completed
1732,2024-01-05 00:00:00,63,Glass,288.112,72.028,Rejected
1733,2024-01-08 00:00:00,82,Metal,314.624,78.656,Rejected
1734,2023-05-05 00:00:00,52,Metal,49.968,12.492,Pending
1735,2023-02-22 00:00:00,92,Metal,43,10.75,Completed
1736,2023-07-15 00:00:00,61,Glass,359.816,89.954,Rejected
1737,2023-04-28 00:00:00,8,Glass,200.448,50.112,Rejected
1738,2024-03-20 00:00:00,58,Organic,367.12,91.78,Pending
1739,2023-08-17 00:00:00,45,Organic,47.112,11.778,Rejected
1740,2023-07-03 00:00:00,37,Organic,209.016,52.254,Completed
1741,2023-07-12 00:00:00,76,Glass,203.744,50.936,Rejected
1742,2023-06-30 00:00:00,9,Organic,181.968,45.492,Pending
1743,2023-12-17 00:00:00,66,Glass,61.144,15.286,Completed
1744,2023-10-13 00:00:00,91,Metal,394.456,98.614,Completed
1745,2023-06-26 00:00:00,81,Organic,161.048,40.262,Completed
1746,2023-08-04 00:00:00,46,Glass,327.248,81.812,Completed
1747,2023-07-26 00:00:00,27,Paper,54,13.5,Pending
1748,2023-07-04 00:00:00,29,Metal,111.12,27.78,Pending
1749,2023-04-28 00:00:00,56,Glass,128.08,32.02,Pending
1750,2023-12-22 00:00:00,91,Plastic,311.256,77.814,Rejected
1751,2024-01-03 00:00:00,25,Plastic,259.984,64.996,Completed
1752,2023-05-09 00:00:00,50,Glass,219.592,54.898,Pending
1753,2024-02-15 00:00:00,12,Metal,53.2,13.3,Completed
1754,2024-02-23 00:00:00,34,Metal,167.344,41.836,Pending
1755,2023-05-02 00:00:00,59,Organic,316.256,79.064,Rejected
1756,2023-08-05 00:00:00,13,Metal,283.28,70.82,Rejected
1757,2023-11-03 00:00:00,13,Glass,292.008,73.002,Pending
1758,2023-06-18 00:00:00,49,Metal,172.872,43.218,Rejected
1759,2023-01-12 00:00:00,24,Plastic,239.912,59.978,Rejected
1760,2023-03-25 00:00:00,98,Glass,357.936,89.484,Completed
1761,2023-07-31 00:00:00,19,Organic,127.232,31.808,Rejected
1762,2023-02-19 00:00:00,96,Glass,202.568,50.642,Rejected
1763,2023-04-11 00:00:00,9,Organic,373.6,93.4,Pending
1764,2023-06-16 00:00:00,91,Glass,20.952,5.238,Rejected
1765,2023-11-22 00:00:00,71,Glass,222.4,55.6,Pending
1766,2024-02-23 00:00:00,20,Plastic,236.76,59.19,Rejected
1767,2023-05-08 00:00:00,49,Glass,104.136,26.034,Pending
1768,2023-01-26 00:00:00,82,Organic,8.248,2.062,Rejected
1769,2023-05-30 00:00:00,98,Glass,223.92,55.98,Completed
1770,2023-03-11 00:00:00,54,Glass,384.832,96.208,Rejected
1771,2023-06-14 00:00:00,35,Metal,357.168,89.292,Completed
1772,2023-08-16 00:00:00,96,Glass,103.312,25.828,Rejected
1773,2023-08-15 00:00:00,45,Organic,65.464,16.366,Pending
1774,2023-05-03 00:00:00,1,Glass,219.432,54.858,Rejected
1775,2023-12-09 00:00:00,81,Organic,150.96,37.74,Pending
1776,2023-06-29 00:00:00,93,Metal,203.112,50.778,Completed
1777,2024-03-20 00:00:00,90,Organic,266.936,66.734,Pending
1778,2024-03-06 00:00:00,76,Organic,357.432,89.358,Rejected
1779,2023-06-16 00:00:00,14,Plastic,111.616,27.904,Rejected
1780,2023-08-12 00:00:00,46,Metal,49.68,12.42,Rejected
1781,2024-01-18 00:00:00,68,Plastic,194.84,48.71,Completed
1782,2023-02-13 00:00:00,83,Metal,131.376,32.844,Completed
1783,2023-02-25 00:00:00,68,Plastic,68.44,17.11,Rejected
1784,2023-03-31 00:00:00,23,Organic,200.672,50.168,Rejected
1785,2024-03-07 00:00:00,25,Glass,116.92,29.23,Rejected
1786,2023-06-02 00:00:00,23,Organic,199.528,49.882,Pending
1787,2023-12-24 00:00:00,51,Glass,270.504,67.626,Completed
1788,2023-03-08 00:00:00,11,Metal,225.864,56.466,Rejected
1789,2024-01-10 00:00:00,100,Paper,120.912,30.228,Completed
1790,2024-03-18 00:00:00,87,Metal,334.312,83.578,Rejected
1791,2023-06-06 00:00:00,15,Plastic,325.688,81.422,Completed
1792,2023-11-01 00:00:00,17,Glass,307.216,76.804,Completed
1793,2023-12-17 00:00:00,97,Organic,166.168,41.542,Rejected
1794,2023-08-19 00:00:00,100,Glass,165.208,41.302,Completed
1795,2023-01-05 00:00:00,35,Metal,349.6,87.4,Completed
1796,2024-02-28 00:00:00,66,Paper,351.4,87.85,Pending
1797,2023-07-11 00:00:00,4,Plastic,34.224,8.556,Completed
1798,2024-02-26 00:00:00,27,Metal,188.528,47.132,Rejected
1799,2023-10-07 00:00:00,88,Glass,398.512,99.628,Completed
1800,2023-06-08 00:00:00,49,Glass,205.992,51.498,Pending
1801,2023-08-21 00:00:00,5,Organic,59.344,14.836,Completed
1802,2023-08-31 00:00:00,94,Organic,151.624,37.906,Pending
1803,2023-06-30 00:00:00,81,Glass,392.2,98.05,Rejected
1804,2023-01-27 00:00:00,86,Metal,51.2,12.8,Rejected
1805,2023-09-17 00:00:00,78,Metal,144.632,36.158,Pending
1806,2023-07-30 00:00:00,79,Paper,20.416,5.104,Rejected
1807,2023-05-29 00:00:00,73,Organic,94.968,23.742,Completed
1808,2023-09-29 00:00:00,34,Paper,156.056,39.014,Rejected
1809,2024-02-10 00:00:00,57,Metal,336.224,84.056,Rejected
1810,2023-04-11 00:00:00,49,Glass,254.624,63.656,Completed
1811,2024-01-13 00:00:00,12,Metal,164.72,41.18,Rejected
1812,2023-10-13 00:00:00,7,Plastic,120.632,30.158,Pending
1813,2024-03-06 00:00:00,1,Glass,228.28,57.07,Rejected
1814,2023-06-10 00:00:00,66,Organic,372.736,93.184,Rejected
1815,2023-09-09 00:00:00,34,Metal,105.84,26.46,Rejected
1816,2023-04-14 00:00:00,12,Plastic,136.656,34.164,Completed
1817,2023-12-27 00:00:00,40,Organic,292.168,73.042,Rejected
1818,2023-09-13 00:00:00,44,Plastic,17.008,4.252,Completed
1819,2024-01-31 00:00:00,14,Organic,65.624,16.406,Rejected
1820,2023-08-12 00:00:00,41,Glass,185.344,46.336,Pending
1821,2023-08-18 00:00:00,82,Organic,394.888,98.722,Rejected
1822,2023-05-07 00:00:00,51,Metal,322.864,80.716,Pending
1823,2023-09-30 00:00:00,69,Plastic,272.992,68.248,Completed
1824,2023-09-16 00:00:00,59,Organic,292.528,73.132,Completed
1825,2023-06-05 00:00:00,87,Organic,229.744,57.436,Rejected
1826,2023-08-14 00:00:00,59,Metal,81.44,20.36,Rejected
1827,2024-02-07 00:00:00,75,Plastic,91.84,22.96,Completed
1828,2023-06-12 00:00:00,50,Glass,347.632,86.908,Rejected
1829,2023-11-03 00:00:00,81,Glass,188.2,47.05,Completed
1830,2023-09-28 00:00:00,39,Glass,118.352,29.588,Pending
1831,2023-12-12 00:00:00,26,Glass,311.856,77.964,Rejected
1832,2023-05-14 00:00:00,75,Plastic,87.912,21.978,Rejected
1833,2024-01-03 00:00:00,72,Plastic,70,17.5,Pending
1834,2023-04-17 00:00:00,32,Glass,193.648,48.412,Completed
1835,2023-02-27 00:00:00,6,Glass,274.768,68.692,Rejected
1836,2023-05-03 00:00:00,76,Organic,184.704,46.176,Pending
1837,2023-12-24 00:00:00,69,Glass,368.968,92.242,Pending
1838,2023-10-22 00:00:00,47,Organic,74.344,18.586,Rejected
1839,2023-08-29 00:00:00,47,Plastic,134.432,33.608,Pending
1840,2023-12-29 00:00:00,3,Glass,190.392,47.598,Rejected
1841,2024-01-09 00:00:00,55,Plastic,338.408,84.602,Rejected
1842,2023-05-25 00:00:00,54,Paper,136.016,34.004,Rejected
1843,2023-10-11 00:00:00,96,Organic,88.952,22.238,Completed
1844,2023-11-23 00:00:00,30,Organic,219.4,54.85,Completed
1845,2023-02-05 00:00:00,68,Plastic,276.328,69.082,Completed
1846,2023-07-03 00:00:00,52,Metal,99.16,24.79,Rejected
1847,2023-12-19 00:00:00,16,Glass,98.256,24.564,Completed
1848,2023-12-27 00:00:00,10,Plastic,112.112,28.028,Rejected
1849,2023-12-15 00:00:00,65,Organic,220.752,55.188,Rejected
1850,2023-02-27 00:00:00,64,Plastic,56.32,14.08,Rejected
1851,2023-01-30 00:00:00,27,Organic,341.464,85.366,Pending
1852,2023-08-07 00:00:00,1,Paper,203.328,50.832,Completed
1853,2024-02-13 00:00:00,3,Organic,374.152,93.538,Completed
1854,2023-05-01 00:00:00,30,Paper,230.352,57.588,Rejected
1855,2023-04-28 00:00:00,67,Plastic,215.864,53.966,Rejected
1856,2023-07-05 00:00:00,3,Glass,346.936,86.734,Rejected
1857,2024-02-07 00:00:00,89,Organic,36.488,9.122,Completed
1858,2023-09-19 00:00:00,32,Plastic,126.08,31.52,Completed
1859,2023-08-16 00:00:00,85,Glass,62.928,15.732,Rejected
1860,2023-12-25 00:00:00,79,Metal,104.536,26.134,Completed
1861,2023-03-26 00:00:00,20,Organic,256.152,64.038,Pending
1862,2023-03-07 00:00:00,83,Plastic,186.616,46.654,Rejected
1863,2023-10-29 00:00:00,87,Metal,335.88,83.97,Completed
1864,2023-01-28 00:00:00,45,Paper,395.12,98.78,Rejected
1865,2023-02-22 00:00:00,58,Paper,138.072,34.518,Pending
1866,2023-03-24 00:00:00,35,Metal,223.816,55.954,Completed
1867,2024-02-04 00:00:00,97,Glass,155.672,38.918,Completed
1868,2024-02-01 00:00:00,87,Metal,339.56,84.89,Rejected
1869,2023-03-07 00:00:00,89,Glass,61.984,15.496,Rejected
1870,2023-11-15 00:00:00,96,Paper,49.488,12.372,Rejected
1871,2023-04-26 00:00:00,95,Glass,246.952,61.738,Completed
1872,2023-11-16 00:00:00,53,Metal,231.488,57.872,Rejected
1873,2023-06-24 00:00:00,89,Organic,308.92,77.23,Pending
1874,2023-11-06 00:00:00,71,Glass,338.32,84.58,Pending
1875,2023-10-25 00:00:00,62,Metal,283.768,70.942,Rejected
1876,2023-09-04 00:00:00,88,Metal,121.472,30.368,Rejected
1877,2023-03-04 00:00:00,63,Plastic,309.504,77.376,Pending
1878,2024-03-18 00:00:00,97,Plastic,105.616,26.404,Rejected
1879,2023-07-05 00:00:00,44,Plastic,363.816,90.954,Pending
1880,2023-07-01 00:00:00,48,Metal,192.672,48.168,Completed
1881,2023-09-02 00:00:00,39,Plastic,202.928,50.732,Rejected
1882,2023-07-05 00:00:00,16,Organic,106.128,26.532,Pending
1883,2023-11-08 00:00:00,9,Organic,243.368,60.842,Completed
1884,2023-06-11 00:00:00,73,Paper,379.864,94.966,Pending
1885,2023-09-03 00:00:00,78,Metal,247.312,61.828,Pending
1886,2023-04-21 00:00:00,17,Organic,269.28,67.32,Completed
1887,2023-01-04 00:00:00,45,Metal,96.464,24.116,Rejected
1888,2024-03-24 00:00:00,79,Glass,55.872,13.968,Pending
1889,2024-02-19 00:00:00,88,Organic,78.16,19.54,Pending
1890,2023-12-20 00:00:00,4,Metal,165.544,41.386,Rejected
1891,2023-09-26 00:00:00,58,Metal,9.512,2.378,Completed
1892,2024-01-22 00:00:00,31,Glass,86.8,21.7,Completed
1893,2024-02-04 00:00:00,30,Paper,86.352,21.588,Rejected
1894,2023-08-31 00:00:00,53,Organic,333.576,83.394,Completed
1895,2023-05-23 00:00:00,79,Metal,109.72,27.43,Completed
1896,2023-11-30 00:00:00,81,Paper,106.864,26.716,Completed
1897,2024-01-04 00:00:00,84,Plastic,43.504,10.876,Completed
1898,2023-07-08 00:00:00,49,Paper,277.264,69.316,Pending
1899,2024-03-18 00:00:00,97,Plastic,284.672,71.168,Rejected
1900,2023-02-06 00:00:00,1,Glass,309.296,77.324,Completed
1901,2023-08-19 00:00:00,43,Glass,59.336,14.834,Completed
1902,2023-11-21 00:00:00,19,Metal,184.984,46.246,Completed
1903,2023-03-20 00:00:00,30,Organic,132.384,33.096,Rejected
1904,2023-09-24 00:00:00,57,Glass,120.848,30.212,Completed
1905,2024-02-09 00:00:00,66,Plastic,296.84,74.21,Rejected
1906,2024-02-10 00:00:00,15,Organic,313.4,78.35,Pending
1907,2023-09-05 00:00:00,17,Organic,62.664,15.666,Pending
1908,2023-11-24 00:00:00,99,Organic,79.792,19.948,Rejected
1909,2023-03-31 00:00:00,13,Glass,219.456,54.864,Completed
1910,2023-11-26 00:00:00,81,Organic,142.12,35.53,Completed
1911,2023-01-08 00:00:00,50,Glass,154.072,38.518,Completed
1912,2024-01-26 00:00:00,84,Glass,100.16,25.04,Pending
1913,2024-03-24 00:00:00,95,Metal,303.936,75.984,Pending
1914,2023-02-23 00:00:00,10,Paper,300.384,75.096,Rejected
1915,2023-08-29 00:00:00,31,Organic,329.296,82.324,Completed
1916,2023-05-04 00:00:00,34,Organic,167.176,41.794,Rejected
1917,2023-02-25 00:00:00,85,Metal,137.864,34.466,Completed
1918,2023-02-17 00:00:00,20,Glass,192.192,48.048,Pending
1919,2023-04-07 00:00:00,58,Glass,245.592,61.398,Rejected
1920,2023-07-09 00:00:00,52,Paper,9.872,2.468,Rejected
1921,2024-02-03 00:00:00,38,Plastic,253.184,63.296,Pending
1922,2023-11-01 00:00:00,95,Organic,295.504,73.876,Rejected
1923,2023-09-30 00:00:00,83,Organic,131.256,32.814,Completed
1924,2023-10-13 00:00:00,9,Metal,109.96,27.49,Rejected
1925,2024-01-20 00:00:00,54,Metal,52.176,13.044,Rejected
1926,2023-05-10 00:00:00,14,Plastic,230.616,57.654,Rejected
1927,2024-03-19 00:00:00,77,Metal,193.392,48.348,Rejected
