baling_id,date,user_id,material_type,baled_qty,status
1415,2023-03-23 00:00:00,18,Plastic,184.707,Pending
1416,2023-08-08 00:00:00,41,Organic,389.115,Completed
1417,2023-05-18 00:00:00,17,Plastic,14.553,Completed
1418,2023-11-25 00:00:00,14,Glass,43.335,Rejected
1419,2023-11-26 00:00:00,80,Paper,134.676,Completed
1420,2023-03-31 00:00:00,46,Organic,333.954,Completed
1421,2023-04-11 00:00:00,93,Glass,41.013,Pending
1422,2023-04-23 00:00:00,53,Glass,356.337,Completed
1423,2023-12-05 00:00:00,6,Metal,355.824,Rejected
1424,2023-11-09 00:00:00,64,Organic,356.949,Completed
1425,2023-11-25 00:00:00,39,Organic,288.963,Completed
1426,2023-08-11 00:00:00,48,Paper,375.966,Completed
1427,2023-10-14 00:00:00,19,Metal,172.476,Completed
1428,2024-02-23 00:00:00,13,Metal,414.225,Pending
1429,2023-07-14 00:00:00,4,Organic,105.147,Pending
1430,2023-12-10 00:00:00,27,Metal,241.389,Rejected
1431,2024-02-12 00:00:00,73,Paper,208.728,Pending
1432,2023-10-18 00:00:00,24,Metal,21.006,Pending
1433,2023-06-13 00:00:00,76,Glass,417.942,Completed
1434,2023-11-30 00:00:00,92,Paper,352.674,Pending
1435,2023-05-27 00:00:00,36,Paper,391.365,Completed
1436,2023-07-01 00:00:00,7,Organic,278.055,Completed
1437,2023-10-07 00:00:00,37,Glass,264.051,Pending
1438,2023-01-29 00:00:00,71,Metal,137.025,Rejected
1439,2023-06-09 00:00:00,20,Organic,231.237,Pending
1440,2024-03-03 00:00:00,43,Metal,33.237,Pending
1441,2023-02-10 00:00:00,32,Glass,9.396,Rejected
1442,2023-05-25 00:00:00,61,Metal,176.652,Completed
1443,2023-09-15 00:00:00,26,Paper,291.213,Rejected
1444,2023-03-12 00:00:00,4,Paper,46.494,Pending
1445,2023-03-23 00:00:00,76,Glass,422.955,Rejected
1446,2023-12-21 00:00:00,52,Paper,131.796,Pending
1447,2023-08-22 00:00:00,99,Metal,132.075,Rejected
1448,2023-12-14 00:00:00,41,Plastic,355.842,Pending
1449,2023-08-07 00:00:00,90,Plastic,134.964,Completed
1450,2023-08-12 00:00:00,45,Metal,359.523,Pending
1451,2023-09-29 00:00:00,52,Plastic,382.626,Pending
1452,2023-10-20 00:00:00,80,Metal,319.635,Rejected
1453,2023-11-07 00:00:00,90,Organic,181.152,Rejected
1454,2023-12-05 00:00:00,16,Paper,207.243,Pending
1455,2023-01-18 00:00:00,59,Plastic,335.241,Completed
1456,2023-06-08 00:00:00,92,Paper,102.132,Rejected
1457,2024-03-09 00:00:00,85,Plastic,131.904,Completed
1458,2023-06-26 00:00:00,84,Glass,89.748,Rejected
1459,2023-12-26 00:00:00,93,Metal,223.479,Completed
1460,2023-09-18 00:00:00,88,Paper,53.613,Completed
1461,2024-02-10 00:00:00,62,Plastic,171.693,Pending
1462,2023-05-31 00:00:00,96,Paper,377.991,Pending
1463,2024-01-22 00:00:00,37,Organic,138.744,Pending
1464,2023-02-04 00:00:00,43,Paper,92.448,Completed
1465,2023-03-30 00:00:00,63,Metal,40.689,Completed
1466,2023-11-03 00:00:00,61,Organic,84.582,Pending
1467,2023-09-25 00:00:00,26,Organic,354.609,Pending
1468,2023-08-12 00:00:00,49,Paper,406.881,Pending
1469,2023-08-17 00:00:00,50,Plastic,246.726,Rejected
1470,2023-06-21 00:00:00,79,Paper,372.708,Rejected
1471,2023-11-17 00:00:00,16,Paper,219.96,Pending
1472,2023-03-18 00:00:00,30,Plastic,121.104,Completed
1473,2023-10-16 00:00:00,88,Glass,270,Rejected
1474,2023-11-20 00:00:00,19,Organic,340.056,Completed
1475,2023-08-31 00:00:00,63,Plastic,140.607,Rejected
1476,2023-08-28 00:00:00,57,Organic,249.372,Pending
1477,2024-01-02 00:00:00,90,Metal,302.211,Rejected
1478,2023-01-01 00:00:00,58,Organic,141.93,Pending
1479,2023-02-13 00:00:00,55,Paper,322.65,Rejected
1480,2023-07-01 00:00:00,9,Metal,304.083,Rejected
1481,2023-09-30 00:00:00,49,Metal,361.863,Pending
1482,2023-03-22 00:00:00,56,Paper,64.053,Completed
1483,2023-03-03 00:00:00,56,Glass,186.507,Completed
1484,2023-01-07 00:00:00,90,Glass,247.113,Completed
1485,2023-09-03 00:00:00,52,Organic,214.371,Pending
1486,2023-02-10 00:00:00,19,Plastic,376.767,Rejected
1487,2023-06-01 00:00:00,80,Organic,295.866,Completed
1488,2023-05-04 00:00:00,8,Organic,382.329,Pending
1489,2023-12-22 00:00:00,40,Glass,117.711,Pending
1490,2023-05-31 00:00:00,69,Metal,64.836,Rejected
1491,2023-05-11 00:00:00,36,Plastic,164.673,Completed
1492,2023-09-07 00:00:00,88,Paper,400.401,Pending
1493,2023-04-02 00:00:00,58,Organic,146.61,Pending
1494,2024-01-21 00:00:00,86,Glass,392.058,Completed
1495,2023-08-07 00:00:00,62,Paper,410.877,Pending
1496,2023-07-07 00:00:00,15,Metal,300.555,Pending
1497,2024-02-07 00:00:00,97,Glass,242.19,Rejected
1498,2024-02-17 00:00:00,86,Plastic,293.022,Pending
1499,2024-03-12 00:00:00,72,Organic,106.101,Rejected
1500,2023-09-02 00:00:00,60,Organic,439.713,Rejected
1501,2023-02-11 00:00:00,58,Plastic,311.607,Completed
1502,2023-06-15 00:00:00,92,Plastic,11.592,Completed
1503,2023-04-23 00:00:00,89,Plastic,77.814,Completed
1504,2023-06-17 00:00:00,38,Paper,206.244,Rejected
1505,2023-09-11 00:00:00,59,Plastic,429.237,Rejected
1506,2023-06-13 00:00:00,58,Plastic,44.595,Rejected
1507,2023-11-12 00:00:00,66,Paper,357.471,Completed
1508,2023-07-28 00:00:00,57,Plastic,119.763,Completed
1509,2023-09-30 00:00:00,79,Organic,438.534,Rejected
1510,2023-09-24 00:00:00,24,Plastic,227.439,Rejected
1511,2023-11-22 00:00:00,41,Plastic,214.416,Pending
1512,2023-03-19 00:00:00,46,Metal,111.096,Completed
1513,2023-05-11 00:00:00,90,Paper,78.453,Rejected
1514,2023-04-20 00:00:00,63,Metal,15.939,Rejected
1515,2024-02-01 00:00:00,29,Glass,269.073,Completed
1516,2023-07-31 00:00:00,79,Organic,407.151,Completed
1517,2023-11-24 00:00:00,49,Paper,187.902,Completed
1518,2023-01-02 00:00:00,68,Glass,316.017,Rejected
1519,2023-01-23 00:00:00,19,Plastic,83.079,Rejected
1520,2024-03-17 00:00:00,79,Metal,304.2,Completed
1521,2023-04-23 00:00:00,29,Plastic,423.9,Completed
1522,2023-06-30 00:00:00,41,Glass,217.89,Completed
1523,2023-08-13 00:00:00,31,Glass,225.243,Rejected
1524,2023-03-30 00:00:00,34,Paper,179.343,Completed
1525,2023-03-29 00:00:00,45,Plastic,240.732,Completed
1526,2024-02-19 00:00:00,23,Plastic,306.243,Pending
1527,2023-11-19 00:00:00,25,Glass,13.968,Pending
1528,2023-07-08 00:00:00,76,Glass,27.567,Rejected
1529,2023-05-09 00:00:00,27,Paper,408.042,Rejected
1530,2023-01-08 00:00:00,45,Paper,341.181,Pending
1531,2024-02-15 00:00:00,98,Organic,363.456,Rejected
1532,2023-07-10 00:00:00,54,Organic,341.838,Rejected
1533,2023-08-04 00:00:00,39,Organic,326.295,Rejected
1534,2023-11-19 00:00:00,64,Metal,107.271,Rejected
1535,2023-12-19 00:00:00,36,Glass,354.357,Pending
1536,2024-03-12 00:00:00,28,Glass,148.302,Pending
1537,2023-08-17 00:00:00,41,Paper,66.069,Pending
1538,2023-01-25 00:00:00,79,Organic,80.694,Completed
1539,2023-04-12 00:00:00,65,Plastic,164.673,Completed
1540,2023-10-23 00:00:00,40,Glass,332.343,Pending
1541,2024-02-14 00:00:00,79,Organic,125.154,Pending
1542,2023-09-05 00:00:00,36,Organic,338.184,Pending
1543,2023-10-30 00:00:00,34,Metal,314.397,Completed
1544,2023-02-09 00:00:00,24,Organic,145.035,Completed
1545,2023-05-12 00:00:00,89,Glass,134.955,Rejected
1546,2023-02-25 00:00:00,75,Metal,121.05,Completed
1547,2024-03-21 00:00:00,51,Paper,57.222,Completed
1548,2023-08-01 00:00:00,88,Glass,45.036,Pending
1549,2024-02-29 00:00:00,6,Paper,408.537,Pending
1550,2023-06-09 00:00:00,61,Plastic,396.558,Completed
1551,2023-05-16 00:00:00,92,Paper,199.35,Rejected
1552,2024-02-01 00:00:00,59,Paper,108.891,Pending
1553,2023-02-14 00:00:00,44,Glass,168.57,Rejected
1554,2023-03-22 00:00:00,46,Plastic,118.107,Rejected
1555,2023-03-23 00:00:00,22,Organic,400.059,Pending
1556,2023-03-12 00:00:00,62,Organic,140.49,Rejected
1557,2023-06-02 00:00:00,19,Plastic,327.213,Rejected
1558,2024-02-01 00:00:00,84,Paper,173.07,Pending
1559,2024-02-06 00:00:00,66,Metal,128.223,Pending
1560,2023-08-22 00:00:00,77,Glass,429.579,Pending
1561,2023-05-26 00:00:00,21,Organic,223.947,Rejected
1562,2023-09-27 00:00:00,51,Organic,363.546,Rejected
1563,2024-01-28 00:00:00,24,Glass,181.899,Completed
1564,2023-10-12 00:00:00,18,Glass,204.237,Rejected
1565,2023-10-27 00:00:00,46,Paper,405.459,Rejected
1566,2023-07-06 00:00:00,88,Paper,68.337,Rejected
1567,2023-02-04 00:00:00,93,Organic,165.33,Completed
1568,2023-03-25 00:00:00,81,Plastic,423.351,Pending
1569,2023-07-30 00:00:00,20,Paper,195.903,Rejected
1570,2023-10-19 00:00:00,89,Metal,376.209,Completed
1571,2024-01-01 00:00:00,62,Plastic,94.311,Completed
1572,2023-04-14 00:00:00,84,Metal,196.047,Pending
1573,2024-01-06 00:00:00,5,Plastic,57.438,Pending
1574,2024-02-22 00:00:00,18,Paper,115.11,Pending
1575,2023-04-27 00:00:00,46,Paper,323.694,Pending
1576,2024-02-19 00:00:00,97,Plastic,319.104,Completed
1577,2024-03-01 00:00:00,37,Glass,155.862,Completed
1578,2024-03-14 00:00:00,1,Glass,298.377,Pending
1579,2023-03-30 00:00:00,41,Organic,289.035,Completed
1580,2023-05-11 00:00:00,99,Organic,337.608,Pending
1581,2023-06-15 00:00:00,61,Organic,141.48,Pending
1582,2023-02-07 00:00:00,7,Metal,428.652,Pending
1583,2023-02-26 00:00:00,88,Plastic,182.493,Completed
1584,2023-06-11 00:00:00,38,Plastic,341.073,Pending
1585,2023-02-24 00:00:00,1,Paper,268.011,Pending
1586,2023-08-15 00:00:00,97,Metal,56.367,Rejected
1587,2023-01-06 00:00:00,78,Organic,167.202,Completed
1588,2024-01-16 00:00:00,74,Organic,111.033,Completed
1589,2024-02-20 00:00:00,60,Glass,15.768,Completed
1590,2023-04-01 00:00:00,30,Metal,304.47,Completed
1591,2023-06-30 00:00:00,28,Organic,44.523,Rejected
1592,2023-03-31 00:00:00,82,Plastic,404.631,Rejected
1593,2023-02-21 00:00:00,40,Plastic,303.3,Pending
1594,2023-03-06 00:00:00,36,Glass,116.064,Pending
1595,2024-01-10 00:00:00,62,Paper,412.353,Rejected
1596,2023-12-11 00:00:00,96,Metal,260.073,Rejected
1597,2024-03-06 00:00:00,98,Organic,370.827,Rejected
1598,2023-01-05 00:00:00,76,Metal,321.201,Completed
1599,2023-09-28 00:00:00,64,Plastic,103.869,Rejected
1600,2024-02-05 00:00:00,89,Paper,422.064,Rejected
1601,2023-05-27 00:00:00,75,Plastic,419.148,Completed
1602,2023-11-29 00:00:00,3,Plastic,334.368,Rejected
1603,2024-01-07 00:00:00,32,Plastic,68.454,Pending
1604,2023-08-09 00:00:00,38,Glass,365.535,Rejected
1605,2023-06-28 00:00:00,72,Organic,278.199,Completed
1606,2023-07-09 00:00:00,94,Plastic,427.734,Completed
1607,2023-07-09 00:00:00,97,Metal,445.635,Pending
1608,2023-10-27 00:00:00,73,Glass,222.372,Pending
1609,2023-11-05 00:00:00,70,Plastic,151.767,Pending
1610,2023-12-04 00:00:00,98,Plastic,225.828,Pending
1611,2023-08-26 00:00:00,62,Plastic,120.906,Pending
1612,2023-09-05 00:00:00,1,Plastic,169.911,Pending
1613,2023-06-30 00:00:00,11,Paper,231.777,Rejected
1614,2023-02-01 00:00:00,45,Metal,230.904,Pending
1615,2023-09-11 00:00:00,82,Metal,325.566,Completed
1616,2023-07-05 00:00:00,20,Organic,353.277,Pending
1617,2023-01-02 00:00:00,76,Organic,328.113,Rejected
1618,2024-02-19 00:00:00,69,Paper,257.589,Pending
1619,2023-01-25 00:00:00,15,Metal,223.353,Pending
1620,2023-10-26 00:00:00,43,Metal,43.794,Pending
1621,2023-01-14 00:00:00,63,Organic,207.36,Pending
1622,2023-09-24 00:00:00,48,Plastic,392.409,Rejected
1623,2024-02-11 00:00:00,10,Plastic,127.692,Completed
1624,2023-11-30 00:00:00,53,Metal,26.298,Completed
1625,2023-09-28 00:00:00,77,Metal,363.996,Rejected
1626,2023-10-14 00:00:00,73,Plastic,281.214,Rejected
1627,2023-12-01 00:00:00,80,Plastic,27.27,Completed
1628,2023-06-05 00:00:00,94,Glass,175.365,Pending
1629,2023-08-29 00:00:00,95,Paper,42.156,Completed
1630,2023-03-26 00:00:00,73,Organic,331.155,Rejected
1631,2023-04-20 00:00:00,100,Glass,272.907,Pending
1632,2023-01-05 00:00:00,83,Plastic,379.098,Completed
1633,2023-03-10 00:00:00,58,Metal,105.921,Rejected
1634,2023-04-06 00:00:00,76,Metal,275.103,Completed
1635,2023-12-10 00:00:00,62,Plastic,158.751,Completed
1636,2023-07-28 00:00:00,32,Glass,332.469,Completed
1637,2023-01-31 00:00:00,58,Plastic,11.61,Rejected
1638,2023-01-19 00:00:00,14,Organic,140.868,Pending
1639,2023-01-27 00:00:00,77,Plastic,198.513,Pending
1640,2024-02-13 00:00:00,78,Glass,139.284,Completed
1641,2023-10-25 00:00:00,93,Organic,164.961,Rejected
1642,2023-10-25 00:00:00,89,Paper,94.815,Completed
1643,2024-02-05 00:00:00,65,Metal,179.334,Rejected
1644,2024-01-20 00:00:00,74,Organic,229.428,Rejected
1645,2023-04-07 00:00:00,21,Metal,326.268,Completed
1646,2023-10-29 00:00:00,68,Organic,24.264,Pending
1647,2023-03-02 00:00:00,56,Metal,265.959,Completed
1648,2023-12-03 00:00:00,70,Glass,343.071,Rejected
1649,2024-03-20 00:00:00,86,Metal,193.113,Completed
1650,2023-09-02 00:00:00,40,Paper,42.138,Completed
1651,2024-01-09 00:00:00,36,Paper,40.59,Rejected
1652,2023-11-07 00:00:00,20,Glass,142.38,Rejected
1653,2023-08-27 00:00:00,63,Paper,207.909,Completed
1654,2023-05-24 00:00:00,78,Metal,367.092,Rejected
1655,2023-11-17 00:00:00,42,Paper,430.011,Rejected
1656,2023-08-09 00:00:00,97,Glass,163.908,Pending
1657,2023-06-28 00:00:00,76,Glass,441.99,Rejected
1658,2023-10-25 00:00:00,82,Paper,316.377,Completed
1659,2023-11-11 00:00:00,7,Paper,42.012,Completed
1660,2023-10-10 00:00:00,22,Plastic,393.777,Completed
1661,2023-04-30 00:00:00,94,Glass,36.81,Rejected
1662,2023-06-18 00:00:00,94,Plastic,439.092,Pending
1663,2023-07-25 00:00:00,12,Glass,18.702,Pending
1664,2023-10-22 00:00:00,11,Plastic,300.834,Completed
1665,2023-08-18 00:00:00,35,Plastic,207.729,Rejected
1666,2023-11-10 00:00:00,33,Organic,379.935,Rejected
1667,2023-02-11 00:00:00,87,Glass,222.615,Pending
1668,2024-02-19 00:00:00,12,Glass,444.006,Pending
1669,2024-02-24 00:00:00,76,Plastic,28.827,Completed
1670,2024-03-07 00:00:00,60,Paper,281.394,Rejected
1671,2023-04-05 00:00:00,17,Paper,197.622,Rejected
1672,2023-08-31 00:00:00,38,Metal,252.738,Pending
1673,2023-04-01 00:00:00,18,Paper,45.783,Completed
1674,2023-03-10 00:00:00,21,Plastic,182.223,Rejected
1675,2023-02-12 00:00:00,67,Paper,104.526,Pending
1676,2024-01-21 00:00:00,50,Plastic,282.771,Pending
1677,2023-09-17 00:00:00,8,Paper,442.548,Pending
1678,2023-01-19 00:00:00,20,Organic,51.921,Completed
1679,2023-02-12 00:00:00,79,Metal,113.679,Rejected
1680,2023-10-14 00:00:00,73,Metal,444.726,Completed
1681,2024-03-05 00:00:00,45,Glass,291.609,Completed
1682,2023-11-02 00:00:00,95,Plastic,300.384,Completed
1683,2023-06-26 00:00:00,89,Paper,215.721,Pending
1684,2023-10-06 00:00:00,41,Organic,262.08,Pending
1685,2023-11-20 00:00:00,75,Paper,321.309,Completed
1686,2023-07-17 00:00:00,10,Organic,350.469,Pending
1687,2024-02-16 00:00:00,31,Plastic,175.482,Rejected
1688,2023-06-21 00:00:00,70,Glass,324.387,Pending
1689,2023-08-06 00:00:00,71,Metal,109.998,Completed
1690,2024-02-11 00:00:00,24,Glass,329.373,Pending
1691,2023-11-22 00:00:00,73,Organic,360.927,Pending
1692,2023-04-26 00:00:00,2,Organic,389.862,Rejected
1693,2023-03-21 00:00:00,18,Plastic,193.545,Rejected
1694,2024-03-02 00:00:00,32,Paper,327.978,Pending
1695,2023-06-12 00:00:00,38,Glass,13.437,Pending
1696,2023-03-24 00:00:00,86,Metal,388.449,Pending
1697,2023-09-14 00:00:00,1,Paper,327.627,Pending
1698,2023-12-16 00:00:00,9,Metal,248.814,Pending
1699,2023-06-23 00:00:00,11,Plastic,448.497,Pending
1700,2023-04-11 00:00:00,100,Organic,149.976,Rejected
1701,2024-02-06 00:00:00,1,Plastic,319.914,Pending
1702,2023-03-12 00:00:00,5,Metal,401.121,Completed
1703,2023-05-22 00:00:00,64,Organic,427.158,Completed
1704,2024-02-19 00:00:00,62,Paper,55.377,Rejected
1705,2023-03-05 00:00:00,42,Organic,107.496,Completed
1706,2023-07-07 00:00:00,61,Metal,301.05,Rejected
1707,2023-08-15 00:00:00,29,Paper,90.693,Rejected
1708,2024-03-06 00:00:00,100,Plastic,275.877,Rejected
1709,2023-04-28 00:00:00,92,Metal,430.182,Completed
1710,2023-09-12 00:00:00,81,Metal,221.499,Rejected
1711,2023-09-14 00:00:00,2,Paper,33.417,Completed
1712,2024-02-10 00:00:00,54,Paper,192.933,Rejected
1713,2023-08-10 00:00:00,87,Plastic,154.485,Pending
1714,2023-07-31 00:00:00,87,Plastic,297.864,Completed
1715,2023-07-09 00:00:00,25,Organic,77.967,Rejected
1716,2023-01-17 00:00:00,36,Plastic,114.453,Pending
1717,2024-03-15 00:00:00,35,Paper,155.781,Completed
1718,2024-02-05 00:00:00,88,Plastic,102.897,Completed
1719,2023-08-01 00:00:00,53,Metal,333.117,Pending
1720,2024-02-28 00:00:00,30,Metal,249.561,Completed
1721,2023-11-10 00:00:00,5,Organic,129.618,Rejected
1722,2023-01-21 00:00:00,41,Metal,206.892,Pending
1723,2023-03-09 00:00:00,4,Paper,149.166,Rejected
1724,2023-11-25 00:00:00,100,Glass,321.732,Pending
1725,2023-04-20 00:00:00,8,Glass,168.858,Completed
1726,2023-08-24 00:00:00,33,Plastic,9.585,Pending
1727,2023-02-07 00:00:00,86,Plastic,353.943,Completed
1728,2023-06-26 00:00:00,44,Organic,45.252,Completed
1729,2023-06-27 00:00:00,10,Organic,304.605,Completed
1730,2024-03-11 00:00:00,35,Plastic,389.754,Rejected
1731,2023-06-15 00:00:00,40,Metal,38.619,Pending
1732,2023-01-14 00:00:00,81,Paper,318.366,Completed
1733,2023-03-21 00:00:00,7,Plastic,72.036,Pending
1734,2023-11-19 00:00:00,83,Metal,319.878,Completed
1735,2024-03-01 00:00:00,51,Organic,366.003,Pending
1736,2023-06-18 00:00:00,74,Paper,386.496,Completed
1737,2023-01-05 00:00:00,5,Glass,107.37,Pending
1738,2023-07-07 00:00:00,57,Paper,398.718,Rejected
1739,2023-09-07 00:00:00,45,Paper,83.718,Pending
1740,2023-04-25 00:00:00,69,Metal,384.633,Pending
1741,2023-06-26 00:00:00,84,Glass,44.199,Rejected
1742,2023-01-05 00:00:00,89,Glass,223.857,Rejected
1743,2023-10-17 00:00:00,29,Glass,25.317,Completed
1744,2024-01-15 00:00:00,66,Paper,145.953,Completed
1745,2023-10-08 00:00:00,75,Plastic,242.307,Rejected
1746,2023-07-28 00:00:00,3,Organic,320.661,Pending
1747,2023-09-20 00:00:00,74,Organic,425.43,Completed
1748,2024-01-04 00:00:00,53,Glass,277.776,Pending
1749,2023-07-10 00:00:00,44,Paper,303.948,Pending
1750,2024-03-24 00:00:00,94,Paper,170.856,Pending
1751,2023-08-29 00:00:00,31,Metal,259.452,Pending
1752,2023-09-14 00:00:00,39,Plastic,408.483,Completed
1753,2023-11-07 00:00:00,94,Paper,228.195,Pending
1754,2024-03-12 00:00:00,78,Metal,10.404,Rejected
1755,2023-07-13 00:00:00,82,Glass,211.959,Completed
1756,2024-02-09 00:00:00,34,Organic,396.027,Completed
1757,2023-05-21 00:00:00,25,Paper,306.468,Completed
1758,2023-01-23 00:00:00,84,Glass,421.236,Pending
1759,2024-01-17 00:00:00,84,Organic,155.709,Rejected
1760,2023-02-07 00:00:00,94,Metal,217.611,Pending
1761,2023-11-07 00:00:00,78,Organic,163.656,Rejected
1762,2023-07-01 00:00:00,71,Organic,281.628,Rejected
1763,2023-12-05 00:00:00,6,Paper,142.74,Pending
1764,2023-12-23 00:00:00,64,Plastic,11.232,Pending
1765,2023-12-02 00:00:00,28,Metal,77.031,Completed
1766,2023-04-23 00:00:00,71,Plastic,429.147,Completed
1767,2023-09-12 00:00:00,33,Plastic,364.797,Completed
1768,2023-03-08 00:00:00,13,Metal,81.144,Rejected
1769,2023-06-13 00:00:00,71,Metal,445.194,Completed
1770,2023-03-31 00:00:00,68,Metal,53.433,Rejected
1771,2023-02-03 00:00:00,60,Plastic,227.439,Completed
1772,2024-01-13 00:00:00,92,Plastic,298.728,Pending
1773,2023-03-05 00:00:00,86,Organic,408.897,Pending
1774,2023-08-20 00:00:00,26,Organic,315.396,Pending
1775,2023-12-28 00:00:00,98,Metal,220.878,Rejected
1776,2023-06-27 00:00:00,77,Organic,21.726,Completed
1777,2023-02-15 00:00:00,66,Paper,434.52,Pending
1778,2023-08-04 00:00:00,81,Glass,393.471,Rejected
1779,2023-09-28 00:00:00,17,Metal,382.608,Completed
1780,2023-03-28 00:00:00,24,Paper,138.393,Pending
1781,2023-12-30 00:00:00,37,Organic,385.803,Pending
1782,2023-02-15 00:00:00,23,Plastic,429.543,Rejected
1783,2023-08-12 00:00:00,32,Paper,423.774,Pending
1784,2023-05-04 00:00:00,56,Organic,10.584,Completed
1785,2023-08-20 00:00:00,51,Plastic,108.558,Rejected
1786,2023-09-14 00:00:00,22,Paper,401.481,Pending
1787,2023-08-30 00:00:00,79,Glass,394.065,Rejected
1788,2024-03-25 00:00:00,39,Glass,309.033,Pending
1789,2023-08-13 00:00:00,33,Paper,16.785,Pending
1790,2023-09-08 00:00:00,66,Paper,192.681,Completed
1791,2023-07-16 00:00:00,61,Plastic,29.466,Rejected
1792,2023-11-22 00:00:00,4,Paper,379.962,Pending
1793,2023-05-19 00:00:00,69,Paper,260.001,Completed
1794,2023-01-27 00:00:00,56,Plastic,145.8,Pending
1795,2023-12-06 00:00:00,58,Plastic,247.401,Rejected
1796,2023-05-11 00:00:00,54,Organic,103.878,Completed
1797,2024-03-15 00:00:00,4,Paper,87.687,Completed
1798,2023-01-08 00:00:00,44,Paper,410.733,Rejected
1799,2023-07-13 00:00:00,15,Metal,300.213,Rejected
1800,2024-02-02 00:00:00,11,Organic,292.455,Completed
1801,2024-02-02 00:00:00,87,Organic,81.495,Pending
1802,2023-10-14 00:00:00,79,Metal,280.557,Pending
1803,2023-03-16 00:00:00,34,Organic,307.44,Pending
1804,2023-11-09 00:00:00,37,Plastic,71.298,Rejected
1805,2024-02-20 00:00:00,53,Glass,122.058,Completed
1806,2023-11-23 00:00:00,66,Plastic,64.197,Completed
1807,2023-05-17 00:00:00,86,Glass,270.648,Rejected
1808,2023-09-01 00:00:00,37,Plastic,134.028,Completed
1809,2023-11-16 00:00:00,7,Glass,393.534,Pending
1810,2024-01-18 00:00:00,15,Metal,38.232,Completed
1811,2023-09-26 00:00:00,20,Organic,418.707,Completed
1812,2023-10-22 00:00:00,1,Metal,353.142,Rejected
1813,2023-10-21 00:00:00,64,Metal,281.691,Pending
1814,2023-07-18 00:00:00,6,Paper,145.512,Pending
1815,2023-04-15 00:00:00,76,Glass,361.098,Pending
1816,2023-04-22 00:00:00,67,Paper,413.091,Pending
