dispatch_id,date,user_id,material_type,dispatched_qty,destination,status
1661,2023-12-05 00:00:00,73,Glass,18.02,Location_14,Pending
1662,2023-05-26 00:00:00,18,Plastic,267.13,Location_4,Completed
1663,2024-02-19 00:00:00,71,Plastic,460.37,Location_11,Pending
1664,2023-03-27 00:00:00,17,Organic,446.63,Location_18,Completed
1665,2023-06-12 00:00:00,27,Plastic,109.51,Location_5,Rejected
1666,2023-09-29 00:00:00,85,Metal,299.32,Location_15,Completed
1667,2023-08-07 00:00:00,70,Plastic,151.6,Location_10,Completed
1668,2023-08-09 00:00:00,2,Glass,423.97,Location_7,Completed
1669,2023-10-26 00:00:00,61,Paper,339.46,Location_3,Completed
1670,2023-09-06 00:00:00,95,Paper,103.2,Location_14,Rejected
1671,2023-12-17 00:00:00,59,Metal,464.9,Location_17,Rejected
1672,2024-03-16 00:00:00,70,Metal,373.23,Location_10,Pending
1673,2023-12-29 00:00:00,45,Glass,240.79,Location_18,Rejected
1674,2023-10-17 00:00:00,70,Paper,293.12,Location_19,Completed
1675,2023-11-03 00:00:00,17,Metal,411.64,Location_4,Pending
1676,2023-11-17 00:00:00,31,Plastic,429.61,Location_13,Pending
1677,2023-03-30 00:00:00,85,Paper,36.83,Location_8,Pending
1678,2023-11-10 00:00:00,46,Organic,171.32,Location_8,Pending
1679,2023-09-29 00:00:00,34,Plastic,109.36,Location_15,Pending
1680,2023-02-14 00:00:00,7,Plastic,159.53,Location_2,Rejected
1681,2024-03-24 00:00:00,77,Plastic,372.68,Location_1,Pending
1682,2023-04-17 00:00:00,20,Organic,69.54,Location_13,Completed
1683,2023-08-01 00:00:00,92,Metal,131.47,Location_18,Rejected
1684,2023-01-27 00:00:00,9,Paper,457.28,Location_2,Pending
1685,2024-01-07 00:00:00,91,Metal,91.3,Location_8,Completed
1686,2023-07-30 00:00:00,46,Plastic,497.17,Location_20,Rejected
1687,2023-05-31 00:00:00,76,Paper,82.96,Location_16,Rejected
1688,2023-01-03 00:00:00,52,Glass,98.35,Location_18,Completed
1689,2023-03-13 00:00:00,54,Plastic,188.08,Location_5,Rejected
1690,2023-07-12 00:00:00,26,Paper,326.94,Location_4,Pending
1691,2023-10-16 00:00:00,98,Glass,161.98,Location_2,Rejected
1692,2023-01-24 00:00:00,37,Plastic,494.87,Location_12,Pending
1693,2024-03-26 00:00:00,72,Plastic,254.93,Location_14,Rejected
1694,2023-06-26 00:00:00,66,Organic,298.51,Location_20,Pending
1695,2023-07-11 00:00:00,43,Plastic,95.54,Location_11,Completed
1696,2023-12-04 00:00:00,35,Plastic,486.74,Location_9,Rejected
1697,2023-04-05 00:00:00,71,Glass,98.56,Location_11,Completed
1698,2023-09-19 00:00:00,70,Organic,138.27,Location_4,Completed
1699,2024-01-31 00:00:00,99,Paper,230.8,Location_4,Pending
1700,2023-05-18 00:00:00,66,Organic,48.82,Location_2,Completed
1701,2023-11-09 00:00:00,33,Plastic,88.69,Location_2,Rejected
1702,2023-02-25 00:00:00,86,Glass,282.84,Location_14,Pending
1703,2023-07-03 00:00:00,81,Metal,194.86,Location_17,Pending
1704,2023-08-07 00:00:00,84,Plastic,361.49,Location_1,Completed
1705,2023-04-16 00:00:00,97,Paper,337.91,Location_12,Completed
1706,2023-11-14 00:00:00,72,Metal,260.43,Location_9,Completed
1707,2023-02-20 00:00:00,53,Plastic,370,Location_5,Pending
1708,2023-06-30 00:00:00,11,Glass,496.19,Location_2,Pending
1709,2023-05-21 00:00:00,97,Metal,294.48,Location_15,Rejected
1710,2024-01-24 00:00:00,41,Glass,19.09,Location_8,Completed
1711,2023-06-06 00:00:00,89,Paper,333.59,Location_15,Rejected
1712,2023-05-01 00:00:00,24,Glass,141.32,Location_7,Pending
1713,2024-01-20 00:00:00,72,Organic,120.43,Location_9,Rejected
1714,2023-02-22 00:00:00,83,Glass,22.53,Location_4,Rejected
1715,2023-10-19 00:00:00,66,Metal,323.13,Location_14,Completed
1716,2024-03-12 00:00:00,21,Organic,295.22,Location_3,Rejected
1717,2023-01-11 00:00:00,39,Paper,174.61,Location_15,Completed
1718,2023-03-20 00:00:00,39,Organic,450.81,Location_16,Rejected
1719,2024-03-25 00:00:00,66,Metal,270.07,Location_10,Pending
1720,2023-11-13 00:00:00,9,Organic,420.94,Location_4,Rejected
1721,2023-07-28 00:00:00,6,Paper,118.69,Location_14,Rejected
1722,2024-01-30 00:00:00,26,Plastic,463.82,Location_12,Pending
1723,2024-01-27 00:00:00,50,Organic,377.28,Location_4,Rejected
1724,2023-08-09 00:00:00,2,Organic,439.16,Location_5,Pending
1725,2023-12-21 00:00:00,63,Paper,488.27,Location_17,Completed
1726,2024-02-06 00:00:00,13,Plastic,135.53,Location_4,Rejected
1727,2023-09-25 00:00:00,46,Glass,433.11,Location_16,Completed
1728,2023-02-03 00:00:00,85,Paper,324.45,Location_17,Pending
1729,2024-02-03 00:00:00,33,Plastic,460.8,Location_6,Rejected
1730,2023-02-16 00:00:00,83,Paper,109.47,Location_18,Pending
1731,2023-01-31 00:00:00,18,Metal,342.17,Location_7,Completed
1732,2023-01-24 00:00:00,65,Metal,397.29,Location_7,Rejected
1733,2023-01-20 00:00:00,81,Organic,26.82,Location_11,Completed
1734,2023-11-07 00:00:00,69,Metal,475.49,Location_16,Completed
1735,2023-07-23 00:00:00,76,Metal,415.31,Location_1,Completed
1736,2023-01-07 00:00:00,87,Organic,16.28,Location_11,Rejected
1737,2023-07-19 00:00:00,11,Metal,57.93,Location_11,Pending
1738,2023-10-06 00:00:00,4,Paper,76.96,Location_11,Completed
1739,2023-09-13 00:00:00,16,Glass,41.02,Location_15,Rejected
1740,2024-02-05 00:00:00,100,Glass,473.13,Location_6,Completed
1741,2023-08-05 00:00:00,47,Paper,421.13,Location_18,Pending
1742,2023-11-13 00:00:00,40,Metal,229.59,Location_17,Rejected
1743,2023-10-23 00:00:00,95,Plastic,140.77,Location_9,Pending
1744,2023-11-04 00:00:00,100,Glass,80.02,Location_20,Completed
1745,2023-08-02 00:00:00,29,Metal,389.34,Location_4,Pending
1746,2023-09-21 00:00:00,16,Metal,115.58,Location_11,Completed
1747,2023-11-29 00:00:00,93,Glass,110.36,Location_7,Rejected
1748,2023-06-04 00:00:00,28,Plastic,155.28,Location_3,Pending
1749,2023-12-12 00:00:00,34,Metal,440.92,Location_14,Rejected
1750,2024-03-13 00:00:00,4,Organic,412.01,Location_14,Pending
1751,2023-02-17 00:00:00,58,Organic,366.35,Location_13,Rejected
1752,2023-10-14 00:00:00,5,Organic,206.3,Location_11,Pending
1753,2023-12-27 00:00:00,44,Metal,299.25,Location_12,Completed
1754,2023-04-13 00:00:00,16,Metal,222.42,Location_9,Pending
1755,2023-07-17 00:00:00,96,Plastic,379.13,Location_2,Completed
1756,2024-03-05 00:00:00,5,Metal,344.75,Location_4,Pending
1757,2023-11-02 00:00:00,33,Plastic,472.61,Location_2,Completed
1758,2023-11-19 00:00:00,97,Organic,74.09,Location_10,Rejected
1759,2023-09-20 00:00:00,50,Paper,309.73,Location_13,Rejected
1760,2024-02-08 00:00:00,99,Metal,437.25,Location_8,Rejected
1761,2023-02-24 00:00:00,39,Glass,389.04,Location_14,Rejected
1762,2023-06-24 00:00:00,29,Metal,340.66,Location_11,Completed
1763,2023-07-30 00:00:00,47,Metal,402.68,Location_16,Rejected
1764,2023-05-11 00:00:00,58,Plastic,295.7,Location_9,Rejected
1765,2024-03-06 00:00:00,38,Plastic,41.07,Location_3,Completed
1766,2023-06-29 00:00:00,68,Plastic,99.27,Location_4,Completed
1767,2023-03-18 00:00:00,44,Plastic,174.08,Location_19,Rejected
1768,2023-05-17 00:00:00,51,Organic,478.31,Location_18,Completed
1769,2023-08-18 00:00:00,1,Plastic,113.31,Location_7,Pending
1770,2023-01-27 00:00:00,43,Metal,377.71,Location_7,Pending
1771,2023-11-21 00:00:00,55,Paper,89.38,Location_10,Pending
1772,2023-10-31 00:00:00,87,Paper,113.77,Location_19,Pending
1773,2023-04-07 00:00:00,22,Plastic,262.45,Location_7,Rejected
1774,2023-07-31 00:00:00,79,Metal,206.07,Location_19,Completed
1775,2023-04-30 00:00:00,7,Paper,198.22,Location_20,Completed
1776,2024-03-02 00:00:00,92,Paper,484.16,Location_3,Rejected
1777,2024-03-25 00:00:00,79,Plastic,472.37,Location_3,Completed
1778,2023-08-12 00:00:00,96,Organic,63.65,Location_2,Pending
1779,2023-03-11 00:00:00,90,Paper,385.43,Location_13,Completed
1780,2023-12-25 00:00:00,86,Metal,11.01,Location_14,Rejected
1781,2023-06-06 00:00:00,50,Plastic,268.78,Location_18,Rejected
1782,2023-10-25 00:00:00,87,Paper,128.97,Location_10,Pending
1783,2023-11-20 00:00:00,23,Metal,205.22,Location_7,Rejected
1784,2023-08-17 00:00:00,87,Organic,349.04,Location_1,Pending
1785,2023-10-31 00:00:00,71,Plastic,148.33,Location_11,Pending
1786,2023-02-23 00:00:00,71,Metal,351.23,Location_16,Completed
1787,2023-04-04 00:00:00,44,Glass,54.91,Location_6,Pending
1788,2023-04-07 00:00:00,98,Plastic,360.7,Location_7,Pending
1789,2023-05-13 00:00:00,52,Plastic,261.55,Location_2,Pending
1790,2023-06-14 00:00:00,3,Plastic,301.16,Location_17,Completed
1791,2023-10-11 00:00:00,2,Plastic,275.55,Location_3,Pending
1792,2023-06-13 00:00:00,61,Metal,19.23,Location_1,Pending
1793,2023-09-10 00:00:00,24,Organic,322.92,Location_13,Completed
1794,2023-10-14 00:00:00,100,Glass,158.25,Location_20,Rejected
1795,2023-10-25 00:00:00,21,Glass,435.42,Location_9,Rejected
1796,2024-02-05 00:00:00,25,Paper,174.86,Location_9,Rejected
1797,2023-07-12 00:00:00,29,Metal,62,Location_2,Completed
1798,2023-03-19 00:00:00,16,Glass,445.68,Location_18,Pending
1799,2023-06-15 00:00:00,90,Organic,440.71,Location_3,Rejected
1800,2024-01-17 00:00:00,46,Organic,204.99,Location_19,Pending
1801,2023-01-06 00:00:00,80,Glass,434.96,Location_13,Completed
1802,2023-11-25 00:00:00,82,Metal,124.61,Location_10,Rejected
1803,2024-03-03 00:00:00,16,Organic,336.86,Location_1,Completed
1804,2023-10-11 00:00:00,59,Glass,365.75,Location_11,Pending
1805,2023-10-05 00:00:00,99,Organic,185.72,Location_5,Rejected
1806,2023-06-25 00:00:00,74,Metal,323.72,Location_19,Rejected
1807,2023-03-08 00:00:00,10,Organic,464.31,Location_3,Completed
1808,2023-12-10 00:00:00,48,Metal,166.71,Location_19,Completed
1809,2023-04-08 00:00:00,69,Plastic,150.44,Location_10,Pending
1810,2023-02-24 00:00:00,14,Glass,142.79,Location_12,Rejected
1811,2023-10-07 00:00:00,37,Organic,18.14,Location_3,Rejected
1812,2023-04-30 00:00:00,82,Paper,308.13,Location_2,Rejected
1813,2023-12-06 00:00:00,27,Glass,181.78,Location_17,Completed
1814,2023-05-08 00:00:00,43,Metal,250.37,Location_19,Rejected
1815,2023-09-02 00:00:00,1,Metal,246.6,Location_1,Rejected
1816,2023-10-06 00:00:00,63,Organic,265.76,Location_20,Rejected
1817,2023-02-16 00:00:00,47,Paper,441.14,Location_4,Pending
1818,2023-12-18 00:00:00,75,Plastic,459.16,Location_15,Rejected
1819,2023-04-11 00:00:00,36,Paper,53.65,Location_11,Rejected
1820,2024-02-14 00:00:00,58,Glass,32.24,Location_17,Completed
1821,2024-03-14 00:00:00,19,Glass,436.06,Location_12,Completed
1822,2023-03-25 00:00:00,58,Metal,56.7,Location_10,Completed
1823,2024-02-25 00:00:00,80,Metal,438.51,Location_11,Pending
1824,2024-03-26 00:00:00,19,Glass,256.09,Location_18,Pending
1825,2023-05-11 00:00:00,54,Plastic,320.91,Location_8,Completed
1826,2024-02-27 00:00:00,23,Glass,223.82,Location_19,Rejected
1827,2023-06-21 00:00:00,45,Glass,57.26,Location_5,Completed
1828,2023-02-19 00:00:00,25,Organic,379.75,Location_9,Completed
1829,2023-03-31 00:00:00,99,Organic,116.29,Location_15,Rejected
1830,2024-01-10 00:00:00,50,Plastic,18.11,Location_16,Pending
1831,2023-03-13 00:00:00,65,Paper,393.44,Location_19,Completed
1832,2023-10-25 00:00:00,59,Glass,194.64,Location_17,Rejected
1833,2024-02-23 00:00:00,10,Plastic,488.68,Location_3,Rejected
1834,2023-08-10 00:00:00,56,Organic,256.03,Location_17,Rejected
1835,2023-01-19 00:00:00,8,Metal,232.97,Location_19,Rejected
1836,2024-02-11 00:00:00,46,Organic,124.88,Location_17,Pending
1837,2023-06-13 00:00:00,89,Glass,18.87,Location_5,Completed
1838,2023-07-02 00:00:00,85,Plastic,346.87,Location_1,Pending
1839,2023-03-16 00:00:00,67,Plastic,110.19,Location_3,Completed
1840,2023-03-28 00:00:00,61,Glass,236.27,Location_11,Pending
1841,2024-01-31 00:00:00,9,Paper,159.88,Location_7,Pending
1842,2023-03-26 00:00:00,27,Glass,39.25,Location_9,Rejected
1843,2023-07-16 00:00:00,33,Plastic,299.21,Location_2,Completed
1844,2023-04-24 00:00:00,83,Glass,241.1,Location_5,Rejected
1845,2023-03-20 00:00:00,68,Plastic,371.83,Location_9,Rejected
1846,2023-08-23 00:00:00,35,Metal,320.84,Location_19,Pending
1847,2023-08-26 00:00:00,37,Glass,484.87,Location_16,Rejected
1848,2023-11-29 00:00:00,97,Plastic,437.09,Location_3,Rejected
1849,2023-03-28 00:00:00,91,Paper,114.49,Location_3,Pending
1850,2023-06-16 00:00:00,30,Paper,100.2,Location_10,Rejected
1851,2023-05-31 00:00:00,96,Paper,10.69,Location_4,Rejected
1852,2023-09-13 00:00:00,55,Metal,387.61,Location_1,Completed
1853,2023-07-21 00:00:00,37,Paper,294.47,Location_17,Rejected
1854,2024-02-24 00:00:00,68,Glass,255.98,Location_5,Pending
1855,2024-01-29 00:00:00,13,Metal,454.4,Location_16,Completed
1856,2024-03-01 00:00:00,63,Metal,428.8,Location_14,Rejected
1857,2024-01-03 00:00:00,30,Plastic,355.75,Location_10,Completed
1858,2023-11-04 00:00:00,30,Paper,17.37,Location_13,Pending
1859,2023-10-07 00:00:00,72,Plastic,103.59,Location_20,Rejected
1860,2023-10-08 00:00:00,12,Plastic,334.16,Location_12,Rejected
1861,2024-03-05 00:00:00,67,Plastic,385.48,Location_6,Completed
1862,2024-03-01 00:00:00,67,Plastic,114.95,Location_16,Pending
1863,2023-08-21 00:00:00,48,Plastic,157.65,Location_14,Rejected
1864,2023-01-12 00:00:00,70,Organic,184.09,Location_7,Completed
1865,2023-01-24 00:00:00,5,Paper,29.14,Location_12,Completed
1866,2023-04-12 00:00:00,76,Plastic,101.75,Location_12,Completed
1867,2023-04-28 00:00:00,91,Organic,101.57,Location_17,Completed
1868,2023-05-25 00:00:00,16,Paper,480.87,Location_17,Completed
1869,2024-01-25 00:00:00,63,Metal,19.62,Location_10,Rejected
1870,2024-02-24 00:00:00,87,Paper,20.33,Location_2,Completed
1871,2024-03-03 00:00:00,85,Paper,204.91,Location_19,Pending
1872,2023-08-01 00:00:00,17,Plastic,315.85,Location_8,Rejected
1873,2023-09-29 00:00:00,61,Metal,394.12,Location_11,Pending
1874,2023-07-08 00:00:00,79,Metal,149.6,Location_5,Rejected
1875,2023-03-02 00:00:00,37,Organic,119.12,Location_13,Completed
1876,2023-03-31 00:00:00,19,Paper,151.75,Location_13,Rejected
1877,2023-09-27 00:00:00,2,Plastic,406.59,Location_1,Rejected
1878,2024-03-12 00:00:00,50,Glass,375.84,Location_8,Rejected
1879,2023-02-13 00:00:00,9,Metal,251.8,Location_11,Completed
1880,2023-11-28 00:00:00,91,Glass,73.73,Location_9,Rejected
1881,2023-08-25 00:00:00,99,Glass,134.41,Location_18,Pending
1882,2023-06-02 00:00:00,71,Metal,26.42,Location_7,Completed
1883,2023-12-01 00:00:00,82,Glass,346.62,Location_13,Rejected
1884,2023-02-21 00:00:00,46,Metal,472.62,Location_15,Pending
1885,2023-12-03 00:00:00,51,Glass,310.61,Location_13,Pending
1886,2023-06-17 00:00:00,7,Paper,208.3,Location_1,Pending
1887,2023-03-26 00:00:00,63,Organic,454.52,Location_18,Completed
1888,2023-11-02 00:00:00,54,Organic,73.54,Location_6,Completed
1889,2024-02-08 00:00:00,26,Paper,91.14,Location_4,Completed
1890,2023-08-06 00:00:00,38,Glass,460.77,Location_20,Pending
1891,2023-10-13 00:00:00,16,Metal,467.46,Location_17,Pending
1892,2023-08-13 00:00:00,35,Organic,17.38,Location_12,Completed
1893,2023-09-20 00:00:00,14,Metal,468.77,Location_6,Pending
1894,2023-05-09 00:00:00,75,Metal,156.9,Location_16,Pending
1895,2023-06-29 00:00:00,11,Metal,355.44,Location_3,Completed
1896,2023-08-24 00:00:00,76,Paper,467.12,Location_8,Rejected
1897,2023-12-29 00:00:00,50,Metal,17.88,Location_7,Rejected
1898,2023-11-01 00:00:00,92,Paper,65.66,Location_15,Completed
1899,2023-03-09 00:00:00,64,Paper,497.16,Location_7,Completed
1900,2024-01-02 00:00:00,20,Paper,145.27,Location_17,Completed
1901,2023-09-08 00:00:00,35,Plastic,370.98,Location_12,Completed
1902,2023-03-12 00:00:00,50,Organic,99.14,Location_11,Pending
1903,2024-02-03 00:00:00,7,Organic,30.6,Location_13,Completed
1904,2023-07-16 00:00:00,19,Glass,146.74,Location_18,Completed
1905,2023-05-27 00:00:00,28,Metal,482.76,Location_9,Completed
1906,2023-08-08 00:00:00,9,Glass,232.54,Location_6,Rejected
1907,2023-09-22 00:00:00,64,Paper,48.7,Location_9,Pending
1908,2023-04-13 00:00:00,73,Organic,296.19,Location_16,Completed
1909,2023-06-15 00:00:00,20,Metal,108.95,Location_18,Pending
1910,2024-02-13 00:00:00,98,Glass,314.13,Location_2,Pending
1911,2023-09-04 00:00:00,85,Glass,85.1,Location_17,Completed
1912,2023-12-18 00:00:00,68,Metal,364.94,Location_20,Rejected
1913,2023-08-26 00:00:00,66,Organic,29.63,Location_10,Completed
1914,2023-06-08 00:00:00,92,Glass,245.75,Location_4,Completed
1915,2023-08-04 00:00:00,98,Metal,453.43,Location_16,Rejected
1916,2023-08-16 00:00:00,69,Glass,252.1,Location_4,Completed
1917,2023-04-23 00:00:00,36,Organic,152.22,Location_17,Pending
1918,2023-04-02 00:00:00,17,Metal,66.57,Location_11,Pending
1919,2023-03-21 00:00:00,95,Metal,255.89,Location_11,Completed
1920,2024-01-11 00:00:00,41,Plastic,62.59,Location_3,Completed
1921,2023-09-20 00:00:00,85,Organic,101.62,Location_20,Rejected
1922,2024-02-16 00:00:00,1,Metal,125.38,Location_11,Completed
1923,2023-05-22 00:00:00,9,Glass,14.71,Location_13,Completed
1924,2023-05-08 00:00:00,30,Paper,386.87,Location_14,Pending
1925,2023-11-03 00:00:00,99,Metal,173.58,Location_2,Rejected
1926,2024-01-11 00:00:00,37,Glass,176.71,Location_18,Rejected
1927,2023-07-27 00:00:00,4,Metal,371.39,Location_2,Completed
1928,2023-04-08 00:00:00,44,Paper,205.34,Location_17,Pending
1929,2023-11-19 00:00:00,98,Metal,306.92,Location_11,Rejected
1930,2023-05-02 00:00:00,14,Glass,305.9,Location_19,Rejected
1931,2023-09-26 00:00:00,30,Organic,380.14,Location_8,Pending
1932,2023-09-04 00:00:00,80,Metal,485.02,Location_13,Rejected
1933,2024-02-01 00:00:00,44,Paper,347.79,Location_16,Completed
1934,2023-12-25 00:00:00,21,Paper,487.7,Location_11,Completed
1935,2023-09-22 00:00:00,15,Metal,326.27,Location_8,Pending
1936,2023-09-21 00:00:00,39,Organic,105.06,Location_11,Rejected
1937,2023-05-08 00:00:00,65,Metal,490.33,Location_2,Completed
1938,2023-05-27 00:00:00,77,Metal,168.08,Location_3,Pending
1939,2023-04-05 00:00:00,58,Metal,375.23,Location_11,Rejected
1940,2024-03-22 00:00:00,97,Plastic,437.2,Location_17,Pending
1941,2024-01-21 00:00:00,34,Paper,11.23,Location_13,Pending
1942,2023-12-10 00:00:00,54,Organic,205.78,Location_5,Pending
1943,2023-06-10 00:00:00,78,Plastic,235.38,Location_18,Rejected
1944,2023-06-19 00:00:00,22,Plastic,429.1,Location_11,Pending
1945,2023-06-07 00:00:00,20,Glass,28.92,Location_10,Completed
1946,2024-03-17 00:00:00,75,Organic,472.75,Location_17,Completed
1947,2023-11-04 00:00:00,54,Organic,241.74,Location_19,Pending
1948,2023-11-22 00:00:00,68,Organic,119.33,Location_8,Rejected
1949,2024-01-05 00:00:00,20,Organic,322.56,Location_1,Rejected
1950,2024-01-24 00:00:00,78,Organic,307.49,Location_3,Pending
1951,2023-06-20 00:00:00,50,Organic,374.07,Location_6,Pending
1952,2023-06-19 00:00:00,30,Metal,444.81,Location_1,Pending
1953,2024-01-30 00:00:00,78,Plastic,145.19,Location_9,Completed
1954,2023-11-01 00:00:00,14,Metal,151.8,Location_14,Pending
1955,2023-07-20 00:00:00,34,Plastic,420.54,Location_16,Pending
1956,2023-03-28 00:00:00,92,Metal,464.18,Location_18,Completed
1957,2023-02-15 00:00:00,55,Organic,89.71,Location_7,Completed
1958,2023-02-24 00:00:00,6,Plastic,17.09,Location_1,Completed
1959,2024-01-20 00:00:00,21,Plastic,81.87,Location_4,Rejected
1960,2023-09-14 00:00:00,21,Metal,174.67,Location_6,Rejected
1961,2023-06-03 00:00:00,42,Organic,93.7,Location_15,Pending
1962,2023-06-29 00:00:00,11,Metal,495.25,Location_2,Rejected
1963,2023-03-03 00:00:00,92,Paper,269.05,Location_8,Pending
1964,2023-12-31 00:00:00,40,Paper,191.26,Location_2,Pending
1965,2023-07-21 00:00:00,100,Glass,232.31,Location_3,Completed
1966,2023-08-04 00:00:00,82,Paper,357.78,Location_2,Completed
1967,2023-10-13 00:00:00,33,Glass,164.7,Location_8,Rejected
1968,2023-02-25 00:00:00,30,Metal,407.21,Location_15,Pending
1969,2023-10-12 00:00:00,26,Plastic,391.72,Location_11,Pending
1970,2023-12-07 00:00:00,21,Glass,178.4,Location_10,Completed
1971,2023-04-09 00:00:00,92,Organic,55.05,Location_4,Completed
1972,2023-09-15 00:00:00,28,Organic,189.54,Location_13,Rejected
1973,2024-02-01 00:00:00,67,Plastic,163.38,Location_1,Pending
1974,2023-11-08 00:00:00,23,Paper,28.31,Location_19,Rejected
1975,2023-05-02 00:00:00,72,Paper,80.05,Location_11,Completed
1976,2023-02-11 00:00:00,23,Paper,111.2,Location_14,Pending
1977,2024-01-29 00:00:00,100,Plastic,483.21,Location_11,Pending
1978,2024-03-15 00:00:00,68,Plastic,344.22,Location_13,Rejected
1979,2023-07-08 00:00:00,2,Metal,327.06,Location_12,Pending
1980,2023-04-17 00:00:00,72,Organic,366.84,Location_12,Completed
1981,2023-05-11 00:00:00,35,Paper,250.83,Location_16,Rejected
1982,2023-06-16 00:00:00,28,Metal,406.59,Location_5,Pending
